"StartTime","EndTime","director","trial","target","pair","transitions","round"
2529800,2535880,"B","5.1_ref",7,"101102",4,5
2554700,2561300,"A","5.2_ref",6,"101102",1,5
2568870,2577910,"B","5.3_ref",11,"101102",1,5
2593330,2600410,"A","5.4_ref",10,"101102",1,5
2615970,2626480,"B","5.5_ref",9,"101102",1,5
2648960,2655350,"A","5.6_ref",4,"101102",1,5
2662610,2667340,"B","5.7_ref",13,"101102",3,5
2674230,2679590,"A","5.8_ref",12,"101102",1,5
2693180,2701190,"B","5.9_ref",1,"101102",1,5
2711160,2719290,"A","5.10_ref",8,"101102",3,5
2726220,2732900,"B","5.11_ref",15,"101102",1,5
2750800,2757740,"A","5.12_ref",14,"101102",1,5
2766990,2773270,"B","5.13_ref",5,"101102",1,5
2793180,2803730,"A","5.14_ref",16,"101102",3,5
2811200,2817840,"B","5.15_ref",3,"101102",1,5
2840370,2846210,"A","5.16_ref",2,"101102",1,5
2852780,2860380,"B","6.1_ref",10,"101102",1,6
2868710,2880490,"A","6.2_ref",11,"101102",3,6
2889890,2897430,"B","6.3_ref",8,"101102",1,6
2911780,2916490,"A","6.4_ref",7,"101102",1,6
2925990,2933760,"B","6.5_ref",4,"101102",1,6
2943910,2948300,"A","6.6_ref",3,"101102",1,6
2956070,2962630,"B","6.7_ref",14,"101102",1,6
2971460,2976160,"A","6.8_ref",13,"101102",1,6
2987200,2992920,"B","6.9_ref",2,"101102",1,6
3001650,3011970,"A","6.10_ref",9,"101102",1,6
3020800,3026540,"B","6.11_ref",6,"101102",1,6
3035240,3040870,"A","6.12_ref",1,"101102",1,6
3051820,3062530,"B","6.13_ref",16,"101102",1,6
3074230,3080540,"A","6.14_ref",5,"101102",3,6
3091940,3098320,"B","6.15_ref",12,"101102",1,6
3105380,3111010,"A","6.16_ref",15,"101102",1,6
6920,36040,"B","1.1_ref",9,"107108",10,1
66600,84280,"A","1.2_ref",6,"107108",10,1
102760,132380,"B","1.3_ref",15,"107108",14,1
156290,189120,"A","1.4_ref",14,"107108",10,1
208690,234140,"B","1.5_ref",13,"107108",12,1
257460,283720,"A","1.6_ref",16,"107108",8,1
304100,353170,"B","1.7_ref",11,"107108",15,1
378710,403950,"A","1.8_ref",8,"107108",13,1
420630,474720,"B","1.9_ref",3,"107108",17,1
500100,530530,"A","1.10_ref",10,"107108",13,1
550080,615590,"B","1.11_ref",5,"107108",15,1
660940,693680,"A","1.12_ref",4,"107108",9,1
732920,758280,"B","1.13_ref",7,"107108",11,1
772640,791950,"A","1.14_ref",2,"107108",7,1
815210,832120,"B","1.15_ref",1,"107108",6,1
849600,871540,"A","1.16_ref",12,"107108",11,1
881370,899270,"B","2.1_ref",14,"107108",11,2
907210,932110,"A","2.2_ref",9,"107108",9,2
951390,970790,"B","2.3_ref",16,"107108",5,2
990390,1001850,"A","2.4_ref",3,"107108",5,2
1045690,1067770,"B","2.5_ref",10,"107108",15,2
1090180,1101420,"A","2.6_ref",11,"107108",7,2
1113630,1122430,"B","2.7_ref",12,"107108",2,2
1147720,1157950,"A","2.8_ref",7,"107108",6,2
1177460,1193280,"B","2.9_ref",6,"107108",13,2
1212310,1222340,"A","2.10_ref",13,"107108",5,2
1231510,1244130,"B","2.11_ref",2,"107108",8,2
1272440,1292860,"A","2.12_ref",15,"107108",7,2
1302530,1314180,"B","2.13_ref",8,"107108",5,2
1333890,1343420,"A","2.14_ref",1,"107108",4,2
1367630,1380500,"B","2.15_ref",4,"107108",11,2
1407090,1432000,"A","2.16_ref",5,"107108",12,2
1442500,1453250,"B","3.1_ref",9,"107108",8,3
1458630,1469970,"A","3.2_ref",10,"107108",4,3
1551310,1560820,"B","3.3_ref",15,"107108",6,3
1564410,1573350,"A","3.4_ref",12,"107108",2,3
1593520,1601630,"B","3.5_ref",1,"107108",5,3
1676290,1683590,"A","3.6_ref",4,"107108",4,3
1693100,1703970,"B","3.7_ref",7,"107108",4,3
1719500,1742600,"A","3.8_ref",16,"107108",10,3
1773450,1784040,"B","3.9_ref",13,"107108",2,3
1832110,1841490,"A","3.10_ref",2,"107108",3,3
1865950,1875140,"B","3.11_ref",11,"107108",6,3
1899690,1910170,"A","3.12_ref",6,"107108",7,3
1936230,1953690,"B","3.13_ref",5,"107108",6,3
1968530,1974440,"A","3.14_ref",8,"107108",4,3
2002710,2031300,"B","3.15_ref",3,"107108",7,3
2039720,2061220,"A","3.16_ref",14,"107108",5,3
2083040,2091550,"B","4.1_ref",10,"107108",4,4
2104690,2118400,"A","4.2_ref",15,"107108",6,4
2142230,2149820,"B","4.3_ref",6,"107108",2,4
2207980,2213560,"A","4.4_ref",1,"107108",5,4
2242710,2258800,"B","4.5_ref",16,"107108",4,4
2269100,2277460,"A","4.6_ref",13,"107108",3,4
2300810,2307930,"B","4.7_ref",12,"107108",3,4
2350420,2361010,"A","4.8_ref",7,"107108",4,4
2372660,2382440,"B","4.9_ref",2,"107108",4,4
2401100,2407440,"A","4.10_ref",9,"107108",3,4
2442030,2453290,"B","4.11_ref",14,"107108",9,4
2490100,2506080,"A","4.12_ref",5,"107108",6,4
2532440,2540920,"B","4.13_ref",8,"107108",2,4
2554080,2568220,"A","4.14_ref",11,"107108",6,4
2604040,2610220,"B","4.15_ref",4,"107108",2,4
2634410,2661900,"A","4.16_ref",3,"107108",13,4
2672930,2686610,"B","5.1_ref",7,"107108",5,5
2696990,2707020,"A","5.2_ref",6,"107108",5,5
2742640,2751450,"B","5.3_ref",11,"107108",3,5
2788510,2796700,"A","5.4_ref",10,"107108",3,5
2809790,2817270,"B","5.5_ref",9,"107108",5,5
2848950,2858800,"A","5.6_ref",4,"107108",3,5
2881040,2889050,"B","5.7_ref",13,"107108",3,5
2899170,2906920,"A","5.8_ref",12,"107108",2,5
2930340,2936080,"B","5.9_ref",1,"107108",2,5
2955230,2960950,"A","5.10_ref",8,"107108",1,5
2973760,2982210,"B","5.11_ref",15,"107108",5,5
2992770,3000450,"A","5.12_ref",14,"107108",6,5
3061500,3071200,"B","5.13_ref",5,"107108",6,5
3099490,3109900,"A","5.14_ref",16,"107108",4,5
3126430,3138400,"B","5.15_ref",3,"107108",2,5
3153320,3162850,"A","5.16_ref",2,"107108",5,5
3173680,3190870,"B","6.1_ref",10,"107108",5,6
3200440,3213230,"A","6.2_ref",11,"107108",5,6
3235880,3243680,"B","6.3_ref",8,"107108",3,6
3252360,3258750,"A","6.4_ref",7,"107108",3,6
3273510,3278510,"B","6.5_ref",4,"107108",3,6
3335890,3343030,"A","6.6_ref",3,"107108",3,6
3359890,3369790,"B","6.7_ref",14,"107108",3,6
3376300,3383550,"A","6.8_ref",13,"107108",4,6
3419060,3429900,"B","6.9_ref",2,"107108",2,6
3470110,3481270,"A","6.10_ref",9,"107108",3,6
3491610,3497370,"B","6.11_ref",6,"107108",3,6
3511410,3520620,"A","6.12_ref",1,"107108",4,6
3544920,3554610,"B","6.13_ref",16,"107108",2,6
3571140,3580870,"A","6.14_ref",5,"107108",2,6
3602580,3609340,"B","6.15_ref",12,"107108",2,6
3630870,3642790,"A","6.16_ref",15,"107108",5,6
4520,43430,"B","1.1_ref",9,"109110",32,1
64710,85770,"A","1.2_ref",6,"109110",7,1
141000,178760,"B","1.3_ref",15,"109110",19,1
254160,290670,"A","1.4_ref",14,"109110",13,1
311170,330380,"B","1.5_ref",13,"109110",7,1
354470,469840,"A","1.6_ref",16,"109110",43,1
488070,510740,"B","1.7_ref",11,"109110",15,1
544580,568550,"A","1.8_ref",8,"109110",15,1
594220,607830,"B","1.9_ref",3,"109110",9,1
618550,648900,"A","1.10_ref",10,"109110",15,1
663310,702770,"B","1.11_ref",5,"109110",11,1
713520,737460,"A","1.12_ref",4,"109110",13,1
748350,758900,"B","1.13_ref",7,"109110",3,1
772490,795130,"A","1.14_ref",2,"109110",11,1
809800,826870,"B","1.15_ref",1,"109110",5,1
840440,872200,"A","1.16_ref",12,"109110",9,1
885940,908680,"B","2.1_ref",14,"109110",5,2
919040,929110,"A","2.2_ref",9,"109110",3,2
945880,966830,"B","2.3_ref",16,"109110",5,2
976140,997120,"A","2.4_ref",3,"109110",5,2
1020110,1030620,"B","2.5_ref",10,"109110",1,2
1037400,1053300,"A","2.6_ref",11,"109110",3,2
1076130,1090620,"B","2.7_ref",12,"109110",6,2
1109420,1117430,"A","2.8_ref",7,"109110",4,2
1143570,1154470,"B","2.9_ref",6,"109110",6,2
1284010,1303850,"A","2.10_ref",13,"109110",8,2
1311600,1328230,"B","2.11_ref",2,"109110",7,2
1341780,1352930,"A","2.12_ref",15,"109110",3,2
1362070,1381760,"B","2.13_ref",8,"109110",7,2
1389370,1405710,"A","2.14_ref",1,"109110",5,2
1420840,1429850,"B","2.15_ref",4,"109110",3,2
1435770,1453940,"A","2.16_ref",5,"109110",5,2
1467940,1478360,"B","3.1_ref",9,"109110",3,3
1483230,1493370,"A","3.2_ref",10,"109110",1,3
1512800,1521080,"B","3.3_ref",15,"109110",1,3
1528210,1539440,"A","3.4_ref",12,"109110",3,3
1553440,1578480,"B","3.5_ref",1,"109110",8,3
1593380,1601520,"A","3.6_ref",4,"109110",4,3
1606110,1624770,"B","3.7_ref",7,"109110",5,3
1630090,1658740,"A","3.8_ref",16,"109110",11,3
1696730,1705440,"B","3.9_ref",13,"109110",3,3
1717570,1727380,"A","3.10_ref",2,"109110",5,3
1742940,1760390,"B","3.11_ref",11,"109110",6,3
1773560,1781420,"A","3.12_ref",6,"109110",6,3
1805930,1822800,"B","3.13_ref",5,"109110",3,3
1829300,1841440,"A","3.14_ref",8,"109110",3,3
1863730,1870320,"B","3.15_ref",3,"109110",1,3
1881300,1893360,"A","3.16_ref",14,"109110",4,3
1915050,1923380,"B","4.1_ref",10,"109110",4,4
1957400,1968680,"A","4.2_ref",15,"109110",5,4
1973050,1984870,"B","4.3_ref",6,"109110",1,4
2013250,2021600,"A","4.4_ref",1,"109110",3,4
2030170,2038730,"B","4.5_ref",16,"109110",2,4
2055270,2061770,"A","4.6_ref",13,"109110",6,4
2076640,2092520,"B","4.7_ref",12,"109110",9,4
2105890,2114180,"A","4.8_ref",7,"109110",1,4
2123650,2134830,"B","4.9_ref",2,"109110",5,4
2145650,2151210,"A","4.10_ref",9,"109110",3,4
2161750,2173930,"B","4.11_ref",14,"109110",3,4
2188210,2202070,"A","4.12_ref",5,"109110",7,4
2231910,2247900,"B","4.13_ref",8,"109110",3,4
2254130,2268410,"A","4.14_ref",11,"109110",5,4
2279100,2298880,"B","4.15_ref",4,"109110",8,4
2304290,2317310,"A","4.16_ref",3,"109110",2,4
2322940,2329570,"B","5.1_ref",7,"109110",1,5
2340830,2349910,"A","5.2_ref",6,"109110",5,5
2363270,2372160,"B","5.3_ref",11,"109110",1,5
2393800,2405670,"A","5.4_ref",10,"109110",3,5
2424150,2432630,"B","5.5_ref",9,"109110",1,5
2444330,2453550,"A","5.6_ref",4,"109110",3,5
2467280,2473050,"B","5.7_ref",13,"109110",1,5
2479390,2488850,"A","5.8_ref",12,"109110",1,5
2497800,2507870,"B","5.9_ref",1,"109110",4,5
2516480,2526040,"A","5.10_ref",8,"109110",6,5
2533470,2548140,"B","5.11_ref",15,"109110",2,5
2560560,2567320,"A","5.12_ref",14,"109110",2,5
2590480,2600640,"B","5.13_ref",5,"109110",1,5
2611710,2622490,"A","5.14_ref",16,"109110",3,5
2630470,2640930,"B","5.15_ref",3,"109110",1,5
2651200,2664600,"A","5.16_ref",2,"109110",3,5
2667760,2694220,"B","6.1_ref",10,"109110",11,6
2705860,2712130,"A","6.2_ref",11,"109110",3,6
2723590,2729870,"B","6.3_ref",8,"109110",3,6
2738550,2747020,"A","6.4_ref",7,"109110",1,6
2755280,2759240,"B","6.5_ref",4,"109110",1,6
2769280,2775640,"A","6.6_ref",3,"109110",1,6
2787440,2795000,"B","6.7_ref",14,"109110",1,6
2799320,2807480,"A","6.8_ref",13,"109110",1,6
2819710,2825790,"B","6.9_ref",2,"109110",1,6
2836500,2842560,"A","6.10_ref",9,"109110",1,6
2853310,2867540,"B","6.11_ref",6,"109110",1,6
2878380,2889360,"A","6.12_ref",1,"109110",1,6
2902930,2909970,"B","6.13_ref",16,"109110",1,6
2916090,2928770,"A","6.14_ref",5,"109110",3,6
2936520,2947850,"B","6.15_ref",12,"109110",1,6
2956770,2984050,"A","6.16_ref",15,"109110",11,6
20650,65470,"B","1.1_ref",9,"119120",7,1
99350,122220,"A","1.2_ref",6,"119120",5,1
140720,172590,"B","1.3_ref",15,"119120",9,1
204720,224220,"A","1.4_ref",14,"119120",13,1
238270,257150,"B","1.5_ref",13,"119120",13,1
303750,342150,"A","1.6_ref",16,"119120",16,1
384210,420830,"B","1.7_ref",11,"119120",24,1
440190,461610,"A","1.8_ref",8,"119120",7,1
472120,484840,"B","1.9_ref",3,"119120",9,1
498230,519670,"A","1.10_ref",10,"119120",7,1
531900,576880,"B","1.11_ref",5,"119120",7,1
587560,602520,"A","1.12_ref",4,"119120",8,1
619900,628330,"B","1.13_ref",7,"119120",10,1
640190,656320,"A","1.14_ref",2,"119120",9,1
664550,677720,"B","1.15_ref",1,"119120",8,1
687790,720980,"A","1.16_ref",12,"119120",23,1
730500,746430,"B","2.1_ref",14,"119120",8,2
754340,764050,"A","2.2_ref",9,"119120",5,2
773670,785610,"B","2.3_ref",16,"119120",5,2
801020,811470,"A","2.4_ref",3,"119120",5,2
821840,837140,"B","2.5_ref",10,"119120",7,2
850850,867300,"A","2.6_ref",11,"119120",13,2
877540,894620,"B","2.7_ref",12,"119120",7,2
913230,921770,"A","2.8_ref",7,"119120",3,2
930020,942470,"B","2.9_ref",6,"119120",5,2
1011330,1027430,"A","2.10_ref",13,"119120",5,2
1033350,1050840,"B","2.11_ref",2,"119120",9,2
1076390,1087180,"A","2.12_ref",15,"119120",3,2
1095460,1108240,"B","2.13_ref",8,"119120",7,2
1147700,1153830,"A","2.14_ref",1,"119120",3,2
1161690,1173710,"B","2.15_ref",4,"119120",7,2
1199190,1210060,"A","2.16_ref",5,"119120",8,2
1250160,1277980,"B","3.1_ref",9,"119120",4,3
1293120,1302550,"A","3.2_ref",10,"119120",5,3
1327060,1345750,"B","3.3_ref",15,"119120",9,3
1351430,1359000,"A","3.4_ref",12,"119120",5,3
1376460,1384830,"B","3.5_ref",1,"119120",3,3
1398700,1407400,"A","3.6_ref",4,"119120",3,3
1416740,1425740,"B","3.7_ref",7,"119120",5,3
1435370,1447720,"A","3.8_ref",16,"119120",3,3
1463940,1472030,"B","3.9_ref",13,"119120",3,3
1487720,1500870,"A","3.10_ref",2,"119120",5,3
1543140,1570270,"B","3.11_ref",11,"119120",13,3
1581050,1590440,"A","3.12_ref",6,"119120",4,3
1606900,1620030,"B","3.13_ref",5,"119120",6,3
1629030,1658430,"A","3.14_ref",8,"119120",9,3
1694980,1703850,"B","3.15_ref",3,"119120",5,3
1717930,1725010,"A","3.16_ref",14,"119120",5,3
1736770,1746430,"B","4.1_ref",10,"119120",3,4
1761930,1771710,"A","4.2_ref",15,"119120",5,4
1779840,1786810,"B","4.3_ref",6,"119120",3,4
1802220,1808560,"A","4.4_ref",1,"119120",3,4
1815290,1825890,"B","4.5_ref",16,"119120",3,4
1844820,1857380,"A","4.6_ref",13,"119120",7,4
1900850,1912080,"B","4.7_ref",12,"119120",3,4
1921800,1926850,"A","4.8_ref",7,"119120",3,4
1937000,1948070,"B","4.9_ref",2,"119120",3,4
1956050,1973470,"A","4.10_ref",9,"119120",9,4
1982990,1999560,"B","4.11_ref",14,"119120",3,4
2009970,2019890,"A","4.12_ref",5,"119120",7,4
2037630,2046830,"B","4.13_ref",8,"119120",3,4
2062490,2072450,"A","4.14_ref",11,"119120",5,4
2079660,2088750,"B","4.15_ref",4,"119120",5,4
2102180,2109100,"A","4.16_ref",3,"119120",4,4
2118980,2126280,"B","5.1_ref",7,"119120",4,5
2141980,2149000,"A","5.2_ref",6,"119120",3,5
2165850,2175460,"B","5.3_ref",11,"119120",3,5
2194970,2207070,"A","5.4_ref",10,"119120",3,5
2220910,2234690,"B","5.5_ref",9,"119120",7,5
2249510,2255260,"A","5.6_ref",4,"119120",5,5
2265190,2274870,"B","5.7_ref",13,"119120",5,5
2281230,2291940,"A","5.8_ref",12,"119120",8,5
2307000,2317860,"B","5.9_ref",1,"119120",6,5
2343440,2350400,"A","5.10_ref",8,"119120",5,5
2357190,2369920,"B","5.11_ref",15,"119120",3,5
2378470,2384800,"A","5.12_ref",14,"119120",5,5
2405630,2427100,"B","5.13_ref",5,"119120",9,5
2432210,2440940,"A","5.14_ref",16,"119120",3,5
2464330,2472100,"B","5.15_ref",3,"119120",3,5
2482830,2501290,"A","5.16_ref",2,"119120",9,5
2504610,2514350,"B","6.1_ref",10,"119120",3,6
2531950,2541760,"A","6.2_ref",11,"119120",5,6
2560390,2572890,"B","6.3_ref",8,"119120",5,6
2579010,2585520,"A","6.4_ref",7,"119120",3,6
2595720,2603770,"B","6.5_ref",4,"119120",3,6
2612260,2617710,"A","6.6_ref",3,"119120",3,6
2635900,2642510,"B","6.7_ref",14,"119120",1,6
2649450,2659280,"A","6.8_ref",13,"119120",3,6
2679100,2686760,"B","6.9_ref",2,"119120",1,6
2704010,2713470,"A","6.10_ref",9,"119120",3,6
2720930,2729150,"B","6.11_ref",6,"119120",3,6
2739150,2744850,"A","6.12_ref",1,"119120",3,6
2751840,2763940,"B","6.13_ref",16,"119120",3,6
2772470,2780760,"A","6.14_ref",5,"119120",7,6
2785480,2792880,"B","6.15_ref",12,"119120",3,6
2816070,2823030,"A","6.16_ref",15,"119120",3,6
4810,30360,"B","1.1_ref",9,"121122",7,1
44210,65440,"A","1.2_ref",6,"121122",4,1
75770,91100,"B","1.3_ref",15,"121122",8,1
102860,123380,"A","1.4_ref",14,"121122",7,1
136730,151320,"B","1.5_ref",13,"121122",7,1
169760,211780,"A","1.6_ref",16,"121122",24,1
244730,279770,"B","1.7_ref",11,"121122",14,1
306730,342240,"A","1.8_ref",8,"121122",7,1
355070,372810,"B","1.9_ref",3,"121122",7,1
380840,400340,"A","1.10_ref",10,"121122",5,1
410270,452670,"B","1.11_ref",5,"121122",13,1
461570,489610,"A","1.12_ref",4,"121122",13,1
501730,518180,"B","1.13_ref",7,"121122",7,1
545560,564210,"A","1.14_ref",2,"121122",13,1
575850,605020,"B","1.15_ref",1,"121122",7,1
614650,635540,"A","1.16_ref",12,"121122",5,1
653390,670100,"B","2.1_ref",14,"121122",5,2
679320,716070,"A","2.2_ref",9,"121122",16,2
726370,737660,"B","2.3_ref",16,"121122",4,2
747490,756380,"A","2.4_ref",3,"121122",2,2
767070,779200,"B","2.5_ref",10,"121122",4,2
795690,807640,"A","2.6_ref",11,"121122",1,2
818820,832530,"B","2.7_ref",12,"121122",5,2
848200,856120,"A","2.8_ref",7,"121122",1,2
863050,869000,"B","2.9_ref",6,"121122",1,2
890150,898320,"A","2.10_ref",13,"121122",1,2
904510,914280,"B","2.11_ref",2,"121122",5,2
928230,937970,"A","2.12_ref",15,"121122",3,2
944970,956590,"B","2.13_ref",8,"121122",3,2
967570,974800,"A","2.14_ref",1,"121122",1,2
980770,991760,"B","2.15_ref",4,"121122",5,2
1021470,1028670,"A","2.16_ref",5,"121122",3,2
1035850,1044860,"B","3.1_ref",9,"121122",1,3
1053060,1065560,"A","3.2_ref",10,"121122",1,3
1075100,1083640,"B","3.3_ref",15,"121122",1,3
1090690,1096400,"A","3.4_ref",12,"121122",1,3
1102420,1108520,"B","3.5_ref",1,"121122",1,3
1118730,1125590,"A","3.6_ref",4,"121122",1,3
1136990,1150800,"B","3.7_ref",7,"121122",1,3
1157940,1167040,"A","3.8_ref",16,"121122",3,3
1174900,1180550,"B","3.9_ref",13,"121122",1,3
1188490,1197500,"A","3.10_ref",2,"121122",3,3
1206150,1217720,"B","3.11_ref",11,"121122",5,3
1228760,1237590,"A","3.12_ref",6,"121122",1,3
1246540,1254580,"B","3.13_ref",5,"121122",1,3
1259590,1267950,"A","3.14_ref",8,"121122",1,3
1288670,1296820,"B","3.15_ref",3,"121122",5,3
1307270,1315890,"A","3.16_ref",14,"121122",3,3
1331080,1347150,"B","4.1_ref",10,"121122",2,4
1356730,1365710,"A","4.2_ref",15,"121122",4,4
1370030,1374850,"B","4.3_ref",6,"121122",1,4
1383510,1389120,"A","4.4_ref",1,"121122",1,4
1393010,1401450,"B","4.5_ref",16,"121122",3,4
1412990,1417750,"A","4.6_ref",13,"121122",1,4
1423940,1433070,"B","4.7_ref",12,"121122",1,4
1444550,1451420,"A","4.8_ref",7,"121122",1,4
1462610,1472260,"B","4.9_ref",2,"121122",1,4
1488630,1499540,"A","4.10_ref",9,"121122",1,4
1518980,1528090,"B","4.11_ref",14,"121122",1,4
1543440,1550700,"A","4.12_ref",5,"121122",1,4
1559520,1568360,"B","4.13_ref",8,"121122",1,4
1583860,1590170,"A","4.14_ref",11,"121122",1,4
1600980,1608380,"B","4.15_ref",4,"121122",1,4
1625910,1631940,"A","4.16_ref",3,"121122",1,4
1638760,1645930,"B","5.1_ref",7,"121122",1,5
1649010,1655930,"A","5.2_ref",6,"121122",4,5
1663080,1669310,"B","5.3_ref",11,"121122",4,5
1680730,1690060,"A","5.4_ref",10,"121122",1,5
1695500,1703120,"B","5.5_ref",9,"121122",1,5
1712480,1720280,"A","5.6_ref",4,"121122",2,5
1730520,1734710,"B","5.7_ref",13,"121122",2,5
1746390,1754150,"A","5.8_ref",12,"121122",1,5
1759680,1767050,"B","5.9_ref",1,"121122",1,5
1774270,1780880,"A","5.10_ref",8,"121122",1,5
1794110,1801510,"B","5.11_ref",15,"121122",1,5
1816550,1824370,"A","5.12_ref",14,"121122",1,5
1831670,1838440,"B","5.13_ref",5,"121122",1,5
1860230,1867710,"A","5.14_ref",16,"121122",3,5
1878660,1885940,"B","5.15_ref",3,"121122",1,5
1891180,1897490,"A","5.16_ref",2,"121122",1,5
1901340,1909530,"B","6.1_ref",10,"121122",1,6
1918400,1923430,"A","6.2_ref",11,"121122",1,6
1933980,1938940,"B","6.3_ref",8,"121122",1,6
1948040,1955810,"A","6.4_ref",7,"121122",2,6
1966130,1974610,"B","6.5_ref",4,"121122",2,6
1990830,1998050,"A","6.6_ref",3,"121122",1,6
2007230,2016240,"B","6.7_ref",14,"121122",3,6
2035290,2042850,"A","6.8_ref",13,"121122",3,6
2059730,2067440,"B","6.9_ref",2,"121122",4,6
2085820,2092610,"A","6.10_ref",9,"121122",2,6
2105190,2111610,"B","6.11_ref",6,"121122",1,6
2124140,2133480,"A","6.12_ref",1,"121122",1,6
2149920,2157660,"B","6.13_ref",16,"121122",1,6
2162960,2171550,"A","6.14_ref",5,"121122",1,6
2181610,2187540,"B","6.15_ref",12,"121122",1,6
2203940,2212600,"A","6.16_ref",15,"121122",4,6
53090,134350,"B","1.1_ref",9,"123124",37,1
150110,170910,"A","1.2_ref",6,"123124",7,1
203880,239010,"B","1.3_ref",15,"123124",10,1
254880,278750,"A","1.4_ref",14,"123124",9,1
289430,304450,"B","1.5_ref",13,"123124",7,1
319910,344460,"A","1.6_ref",16,"123124",7,1
363650,386500,"B","1.7_ref",11,"123124",13,1
400260,426700,"A","1.8_ref",8,"123124",5,1
450610,463550,"B","1.9_ref",3,"123124",5,1
478750,535180,"A","1.10_ref",10,"123124",19,1
587290,606130,"B","1.11_ref",5,"123124",1,1
616330,667880,"A","1.12_ref",4,"123124",12,1
681920,698860,"B","1.13_ref",7,"123124",2,1
712230,731470,"A","1.14_ref",2,"123124",7,1
747990,767040,"B","1.15_ref",1,"123124",13,1
778970,815460,"A","1.16_ref",12,"123124",17,1
824420,840100,"B","2.1_ref",14,"123124",5,2
851730,873670,"A","2.2_ref",9,"123124",7,2
894800,907610,"B","2.3_ref",16,"123124",5,2
915720,928880,"A","2.4_ref",3,"123124",5,2
955360,988200,"B","2.5_ref",10,"123124",7,2
1000390,1032780,"A","2.6_ref",11,"123124",5,2
1039210,1067640,"B","2.7_ref",12,"123124",9,2
1103110,1113170,"A","2.8_ref",7,"123124",3,2
1135130,1143510,"B","2.9_ref",6,"123124",6,2
1159890,1167990,"A","2.10_ref",13,"123124",4,2
1175290,1184570,"B","2.11_ref",2,"123124",5,2
1214450,1232200,"A","2.12_ref",15,"123124",10,2
1252970,1274390,"B","2.13_ref",8,"123124",10,2
1283390,1302020,"A","2.14_ref",1,"123124",5,2
1312150,1320680,"B","2.15_ref",4,"123124",3,2
1344980,1392490,"A","2.16_ref",5,"123124",21,2
1404440,1419010,"B","3.1_ref",9,"123124",1,3
1434090,1444860,"A","3.2_ref",10,"123124",3,3
1458460,1468590,"B","3.3_ref",15,"123124",6,3
1476990,1489440,"A","3.4_ref",12,"123124",6,3
1497460,1510920,"B","3.5_ref",1,"123124",3,3
1520320,1527150,"A","3.6_ref",4,"123124",3,3
1534990,1545600,"B","3.7_ref",7,"123124",1,3
1553470,1563720,"A","3.8_ref",16,"123124",1,3
1576540,1582350,"B","3.9_ref",13,"123124",1,3
1620250,1627560,"A","3.10_ref",2,"123124",3,3
1650390,1664960,"B","3.11_ref",11,"123124",7,3
1672440,1677770,"A","3.12_ref",6,"123124",3,3
1700410,1727810,"B","3.13_ref",5,"123124",21,3
1735370,1747600,"A","3.14_ref",8,"123124",5,3
1758750,1766040,"B","3.15_ref",3,"123124",5,3
1781230,1786510,"A","3.16_ref",14,"123124",3,3
1804270,1822980,"B","4.1_ref",10,"123124",6,4
1848230,1857930,"A","4.2_ref",15,"123124",4,4
1870200,1879200,"B","4.3_ref",6,"123124",1,4
1898270,1906940,"A","4.4_ref",1,"123124",1,4
1914900,1923910,"B","4.5_ref",16,"123124",3,4
1935230,1943220,"A","4.6_ref",13,"123124",3,4
1963140,1972130,"B","4.7_ref",12,"123124",1,4
1986610,1993480,"A","4.8_ref",7,"123124",1,4
2002970,2013120,"B","4.9_ref",2,"123124",1,4
2022060,2034000,"A","4.10_ref",9,"123124",3,4
2058210,2063930,"B","4.11_ref",14,"123124",1,4
2082300,2093590,"A","4.12_ref",5,"123124",3,4
2108340,2120330,"B","4.13_ref",8,"123124",3,4
2131500,2140390,"A","4.14_ref",11,"123124",3,4
2153100,2158320,"B","4.15_ref",4,"123124",1,4
2175540,2182630,"A","4.16_ref",3,"123124",3,4
2192450,2201830,"B","5.1_ref",7,"123124",1,5
2214710,2220870,"A","5.2_ref",6,"123124",1,5
2246950,2253790,"B","5.3_ref",11,"123124",3,5
2267160,2276680,"A","5.4_ref",10,"123124",3,5
2291060,2301420,"B","5.5_ref",9,"123124",1,5
2319650,2328140,"A","5.6_ref",4,"123124",1,5
2381440,2386170,"B","5.7_ref",13,"123124",1,5
2405260,2412150,"A","5.8_ref",12,"123124",1,5
2425910,2436470,"B","5.9_ref",1,"123124",3,5
2448540,2455050,"A","5.10_ref",8,"123124",1,5
2470020,2489230,"B","5.11_ref",15,"123124",6,5
2500450,2505070,"A","5.12_ref",14,"123124",2,5
2528040,2537720,"B","5.13_ref",5,"123124",5,5
2559090,2564120,"A","5.14_ref",16,"123124",3,5
2580490,2587390,"B","5.15_ref",3,"123124",3,5
2596180,2598940,"A","5.16_ref",2,"123124",0,5
2609610,2625170,"B","6.1_ref",10,"123124",4,6
2627500,2634700,"A","6.2_ref",11,"123124",1,6
2642670,2650610,"B","6.3_ref",8,"123124",3,6
2661580,2668290,"A","6.4_ref",7,"123124",2,6
2681360,2685550,"B","6.5_ref",4,"123124",1,6
2694760,2701030,"A","6.6_ref",3,"123124",1,6
2719830,2726810,"B","6.7_ref",14,"123124",1,6
2734160,2738170,"A","6.8_ref",13,"123124",1,6
2745890,2754380,"B","6.9_ref",2,"123124",1,6
2761090,2778040,"A","6.10_ref",9,"123124",3,6
2795460,2800030,"B","6.11_ref",6,"123124",1,6
