"pair","target","peaks_self_avg","peaks_other_avg","gesture_self_avg","gesture_other_avg","range_self_avg","range_other_avg","self","first_round","is_firstdir","prepost_self","prepost_other","selfpre_otherpost","otherpre_selfpost"
5,10,-0.463747206656052,-0.411640778941889,0.265432985241246,-0.324418093072634,0.0457731125725128,0.0507699543404062,"B","A",0,0.135556,0.545139,0.135556,0.545139
5,11,0.307427923513563,0.359534351227726,0.412895754819716,-7.40148683083438e-17,-0.408681958768539,-0.620644142838149,"B","B",1,0.348971,0.0893511,0.258695,0.326121
5,12,-0.328270494599228,0.0990022126569101,-0.14746276957847,-0.486627139608951,-0.324769610587857,-0.568665457278745,"B","A",0,0.482777,0.320298,0.581749,0.245787
5,13,-0.53669620545588,-0.463747206656052,-0.648836186145268,-0.693075017018809,-0.233396593275267,-0.114683164043425,"B","B",1,0.217789,0.613591,0.217789,0.613591
5,14,0.0468957849427469,-0.182372496999571,0.280179262199093,-0.545612247440339,0.387760806891589,-0.788488057821696,"B","A",0,0.616841,0.0899389,0.224133,0.551174
5,15,-0.0885809271140773,-0.265742781342232,-0.132716492620623,-0.044238830873541,0.267471450640642,-0.545852952746092,"B","B",1,0.452704,0.750154,0.162835,0.546412
5,16,0.640909060884207,1.39124161996816,1.01749311009144,0.781552678765891,0.705283195170171,-0.329174518792477,"B","A",0,0.444142,0.754324,0.444142,0.754324
7,1,-0.292442080373737,-0.292442080373737,-0.0588410832326573,-0.35877439245399,-0.327014900635533,-0.201168142488451,"B","B",1,0.54397,0.373757,0.442946,0.542137
7,2,-0.459353136948521,-0.214550253972171,-0.442089200571027,-0.458752162194434,0.137488400028313,0.473998049930547,"B","A",0,0.256773,0.0383986,0.256773,0.0383986
7,3,-0.00312958231077723,-0.170040638885562,0.157777417871639,-0.308785507583768,0.216613123838054,-0.464585054763481,"B","B",1,0.164504,0.462034,0.23,0.440484
7,4,-0.303569484145389,-0.170040638885562,-0.225470699466731,-0.292122545960361,-0.0636484441211258,0.51294232876778,"B","A",0,0.196524,0.413821,0.34861,0.554162
7,5,0.00799782146087505,-0.214550253972171,-0.192144776219916,-0.225470699466731,-0.0440817001513405,0.364877376430148,"B","B",1,0.264294,0.248448,0.403194,0.334896
7,6,0.0636348403191365,0.375202145925401,0.924273652548378,0.457710727092972,0.455821362165939,0.305208393916821,"B","A",0,0.177122,0.22905,0.276162,0.397275
7,7,-0.170040638885562,-0.348079099231998,-0.158818852973102,-0.492078085441249,-0.00763245867693889,-0.303608473282301,"B","B",1,0.216127,0.176193,0.0912709,0.309182
7,8,-0.225677657743823,-0.136658427570605,-0.208807737843324,-0.242133661090139,0.0178628371661053,0.763263448372987,"B","A",0,0.178522,1.19209e-07,0.245738,0.180985
7,9,0.775788681704883,0.297310319523835,0.740981074690897,0.324407034105713,0.213245201816436,-0.319779544562126,"B","B",1,0.612176,0.369093,0.342051,0.621038
7,10,-0.40371611809026,0.13039926294905,0.157777417871639,-0.492078085441249,-0.129513394039016,-0.155334129538082,"B","A",0,0.474422,0.649687,0.474422,0.649687
7,11,0.597750221358446,-0.0253843898540819,0.774306997937712,-0.00885219836243507,0.300808651590454,-0.250940227555482,"B","B",1,0.527337,0.550011,0.527337,0.550011
7,12,0.497603587413576,0.375202145925401,0.27441814923549,0.124451494624824,-0.260983446707585,0.157842253863825,"B","A",0,0.148564,0.12494,0.163532,0.170707
7,13,-0.325824291688694,-0.314696887917041,-0.108829968102879,-0.392100315700805,-0.646689986005744,-0.192371180623747,"B","B",1,0.111881,0.37852,0.282086,0.369323
7,14,0.0413800327758319,0.0747622440907888,0.0577996481311944,-0.00885219836243512,-0.367160026575605,0.080864422668613,"B","A",0,0.125152,0.124296,0.378224,0.328219
7,15,0.0636348403191365,0.0302526290041796,-0.092167006479472,-0.108829968102879,-0.339399267080566,0.527864619972174,"B","B",1,0.135696,0.276222,0.415453,0.339943
7,16,-0.0142569860824296,0.753533874161578,0.607677381703638,0.274418149235491,-0.0940076752882735,-0.360782418432797,"B","A",0,0.293762,0.357024,0.112007,0.46097
8,1,-0.205838515524131,-0.271971371917426,-0.445320578090587,-0.259106746261786,-0.660659502478818,0.283745728762012,"B","B",1,0.190852,0.0864061,0.0610297,0.0928562
8,2,0.0190131962130723,-0.238904943720778,-0.249306018270796,-0.425719122108608,-0.0397070588552863,-0.147720682451783,"B","A",0,0.0971143,0.153755,0.0953231,0.254284
8,3,-0.344717513950051,-0.496823083654629,-0.219903834297828,-0.357114026171681,0.579629036408751,-0.409783925513357,"B","B",1,0.675205,0.101232,0.675205,0.101232
8,4,-0.285197943196085,0.574529189916751,0.211328197305712,0.417143485116492,-0.273549352563934,0.328010432201778,"B","A",0,0.349073,0.268156,0.342653,0.221297
8,5,-0.291811228835414,0.250478193589605,0.0349150934679002,-0.131697282378922,-0.83859515881199,0.440802671754342,"B","B",1,0.46558,0.350629,0.340039,0.371644
8,6,-0.245518229360108,0.44887676276949,-0.112095826396943,0.348538389179565,-0.25094864717997,-0.112013117385813,"B","A",0,0.59698,0.137103,0.59698,0.137103
8,7,-0.331490942671392,0.309997764343571,0.00551290949493154,0.24073038127868,-0.299174988755754,0.326344783456591,"B","B",1,0.363155,0.269801,0.343657,0.369925
8,8,0.548076047359433,1.81121360447137,1.40701701220644,1.24040463635961,0.0264434943759003,0.419832400554357,"B","A",0,0.513007,0.423697,0.480579,0.499304
8,9,-0.192611944245472,0.0520796244097198,0.0251143654769106,-0.190501650324859,0.275487914158491,0.41334235692353,"B","B",1,0.458257,0.324651,0.359078,0.380832
8,10,-0.192611944245472,0.521622904802115,0.45634639708045,0.299534749224618,0.147190703305586,0.225060662507142,"B","A",0,0,0.495996,0,0.495996
8,11,-0.185998658606142,-0.245518229360108,-0.131697282378922,-0.0238892744780371,-0.424486004818132,0.00708252862316866,"B","B",1,0.331273,0.332327,0.30207,0.393384
8,12,-0.152932230409495,-0.152932230409495,-0.200302378315849,-0.415918394117619,-1.02330257526566,0.326630021402384,"B","A",0,0.311219,0.266416,0.473254,0.356054
8,13,-0.562955940047924,-0.258744800638767,-0.582530769964441,-0.739342417820273,-0.600766576774478,-0.0660651579202546,"B","B",1,0.293672,0.280545,0.422826,0.317862
8,14,-0.450530084179323,0.138052337721003,0.181926013332743,-0.38651621014465,-0.625793565425745,0.547411234358598,"B","A",0,0.655608,0.528774,0.655608,0.528774
8,15,-0.252131514999437,0.309997764343571,-0.0924943704149638,-0.0924943704149639,-0.395451599101276,0.708070626962612,"B","B",1,0.414666,0.290521,0.440208,0.196669
8,16,-0.21245180116346,0.58775576119541,0.0055129094949315,0.181926013332743,0.552274365261566,0.560658952285439,"B","A",0,0.39182,0.1314,0.18731,0.368678
9,1,-0.0256098956706424,-0.149490321240261,-0.295239225074598,-0.0055325919519941,-0.114746492329479,-0.289016827348823,"B","B",1,0.379403,0.123493,0.423955,0.244168
9,2,-0.359134118358078,-0.0160806321652871,-0.32742885097711,-0.182575534415808,-0.0698300500653121,-0.731398730684466,"B","A",0,0,0.34837,0,0.34837
9,3,-0.587836442486605,-0.587836442486605,-0.681514735904737,-0.74589398770976,-0.199866563523592,-0.0974079264706669,"B","B",1,0.653661,0.576893,0.653661,0.576893
9,4,-0.178078111756327,-0.168548848250972,0.0266570339505175,-0.295239225074598,0.0536806094713044,-0.755962154064919,"B","A",0,0.577638,0.140871,0.334721,0.313714
9,5,0.307914327016793,0.0220364218561341,0.332458480024377,0.493406609536935,-0.247032923625186,-0.0464407342941961,"B","B",1,0.639182,0.739742,0.629813,0.724557
9,6,-0.0732562131974189,0.0410949488668447,-0.295239225074598,-0.0216274049032499,0.301291712832018,-0.0804243233774683,"B","A",0,0.207209,-2.38419e-07,0.28845,0.064314
9,7,0.155446110931108,0.0410949488668447,0.268079228219354,0.107131098706796,-0.156096924040637,-0.113097280710783,"B","B",1,0.316096,0.299599,0.209624,0.351048
9,8,0.0315656853614894,0.174504637941819,0.058846659853029,0.525596235439447,0.138352881484181,-0.258364427296693,"B","A",0,0.302904,0.234775,0.326882,0.358833
9,9,0.488970333618544,0.660497076714939,1.00844062397712,0.300268854121866,0.0220616185035806,0.286568949507496,"B","B",1,0.322274,0.421324,0.367292,0.314476
9,10,-0.368663381863433,0.0029778948454235,-0.0860066567082731,-0.343523663928366,-0.0185898096076,0.0560725124149768,"B","A",0,0.221565,0.105622,0.184358,0.201805
9,11,0.0792120028882659,0.812965292800624,0.235889602316843,0.606070300195726,0.0552260627431294,0.123875861612776,"B","B",1,0.234921,0.347989,0.307143,0.38628
9,12,-0.321017064336657,-0.130431794229551,-0.4400925416359,-0.13429109556204,0.142202862249682,-0.676991130164356,"B","A",0,0.346309,0.216466,0.346309,0.216466
9,13,-0.41630969939021,-0.178078111756327,-0.311334038025854,-0.198670347367064,0.386903270932365,0.406994163466088,"B","B",1,0.656532,0.0409889,0.656532,0.0409889
9,14,-0.301958537325946,0.393677698564991,0.364648105926889,-0.102101469659529,0.27228306343296,0.600547168106681,"B","A",0,0.636137,0.685389,0.636137,0.685389
9,15,-0.349604854852723,-0.0256098956706424,-0.13429109556204,-0.102101469659529,0.699958586340954,0.0579729284524153,"B","B",1,1.19209e-07,0.621127,0.519117,0.530394
9,16,0.431794752586412,0.593792232177452,0.396837731829401,-0.0216274049032499,-0.0408159397006287,0.292089985754192,"B","A",0,0.4038,0.0828218,0.307473,0.362468
10,1,-0.281930798941316,-0.317874167730648,-0.332187245039467,-0.278364501539402,0.42666219789904,-0.657489291748941,"B","B",1,0.404258,0.242667,0.308408,0.49049
10,2,-0.192072376967988,0.050545362359997,0.0176605877109591,0.60971076621168,0.0487353208201309,-0.305601470830895,"B","A",0,0.202777,0.0971143,0.0971143,0.202777
10,3,-0.111199797191993,-0.497591011677303,-0.574389590789762,0.084939017086041,-0.0543177960150243,-0.344984918536768,"B","B",1,0.205754,0.372818,0.361712,0.311302
10,4,-0.129171481586659,0.0864887311493281,-0.0361621557891065,0.111850388836074,0.568670371058205,-0.17568107449661,"B","A",0,0.289664,0.403401,0.403401,0.289664
10,5,0.122432099938659,-0.237001587954652,-0.345642930914483,0.27331861933627,-0.0683904529092004,-0.0413589567136901,"B","B",1,0.335754,0.422994,0.474783,0.125859
10,6,0.248233890701318,-0.0123555330213326,-0.103440585164188,-0.184174700414287,0.46465337361386,1.00114218083273,"B","A",0,0.317043,0.0745529,0.27256,0.176046
10,7,-0.0123555330213326,-0.371789220914644,-0.520566847289696,0.00420490183594266,-0.284046244466857,-0.577012400737928,"B","B",1,0.342582,0.235775,0.369572,0.249354
10,8,-0.00336969082399982,0.0146019935706658,0.394419792211418,-0.17071901453927,-0.0235450150845834,-0.787077684762282,"B","A",0,0.246131,0.0816637,0.33345,0.354243
10,9,0.841299475725283,0.320120628279981,0.259862933461254,0.394419792211418,0.461397599111707,0.103590837267597,"B","B",1,0.307587,0.165187,0.208766,0.278513
10,10,0.392007365858643,0.50882331442397,0.744267624961844,0.973014284837123,0.284314881562566,-0.485918543313095,"B","A",0,0.176439,0.0743251,0.162651,0.28847
10,11,0.0146019935706658,-0.192072376967988,-0.0630735275391393,-0.0227064699140901,-0.305951323792749,-0.191160283094567,"B","B",1,0.278605,0.220599,0.290974,0.230265
10,12,0.0146019935706658,0.212290521911987,-0.0496178416641229,0.0176605877109591,-0.10497507692024,-0.0200393456096771,"B","A",0,0.462559,0.346526,0.542589,0.379143
10,13,-0.0213413752186654,-0.102213954994661,-0.412921360289565,-0.3590986167895,0.688102318393228,-0.390522922428729,"B","B",1,0.0366563,0.102113,0.191981,0.228876
10,14,-0.0842422705999949,-0.210044061362654,-0.0630735275391393,-0.089984899289172,0.786411000674259,-0.267099795386022,"B","A",0,0.0632896,-2.38419e-07,0.283165,0.293702
10,15,0.0685170467546626,-0.129171481586659,0.12530607471109,-0.197630386289303,0.157850175708637,-0.0435973016839205,"B","B",1,0.331527,0.171406,0.329135,0.194223
10,16,-0.0932281127973277,0.104460415543994,0.00420490183594265,-0.21108607216432,0.194124215967826,-0.0568845743780158,"B","A",0,0.318863,0.362891,0.194045,0.400692
11,1,0.156940497382894,-0.236949378401624,0.113034062241229,-0.00271281749378953,-0.641534410512304,0.25442755909842,"B","B",1,0.327857,0.580384,0.521836,0.427169
11,2,-0.418744705686786,-0.547516395847109,-0.321016736765091,-0.407826896566355,-0.694147072447959,0.125202482660802,"B","A",0,0.246434,0.479076,0.246434,0.479076
11,3,-0.183925741276785,-0.274823404919366,-0.282434443520085,-0.205269857030072,-0.663471874139161,0.330999483634294,"B","B",1,0,0.162955,0,0.162955
11,4,0.31601140875741,0.0433184178296676,-0.0991685506063051,0.248072088598751,-0.795053466603142,0.238255866642594,"B","A",0,0.531253,0.1252695,0.195652,0.430915
11,5,0.164515302686442,-0.0551540511164618,-0.224561003652575,-0.243852150275078,0.234919493436885,0.438362677715088,"B","B",1,0.507907,0.814879,0.507907,0.814879
11,6,0.240263355721926,0.876547001219993,1.48270547243895,0.875034353830102,-0.667588354024846,0.418163583298972,"B","A",0,0.579679,0.510534,0.579679,0.510534
11,7,-0.130902104151946,-0.327847042044205,-0.272788870208833,-0.185978710407569,-0.63099352267388,0.683443043787836,"B","B",1,0.0849184,0.295782,0.179083,0.364111
11,8,1.19468882396903,1.03561791259451,0.5567304345588,0.392755688267524,0.0864346897964092,0.806068255752996,"B","A",0,0.221075,0.508311,0.409174,0.518515
11,9,-0.199075351883882,-0.221799767794527,-0.25349772358633,-0.12810527054006,-1.02384606898394,0.568197802975109,"B","B",1,0.0995731,0.102167,0.0879486,0.0822031
11,10,-0.274823404919366,-0.153626520062591,-0.25349772358633,-0.079877403983802,-1.17560786054653,1.18869033729798,"B","A",0,0.263805,0.508422,0.256179,0.470528
11,11,0.520531151953218,0.0811924443474096,-0.0798774039838019,0.315591101777512,-0.21745870168571,0.946957141755232,"B","B",1,0.253909,-2.38419e-07,0.222983,0.227212
11,12,-0.282398210222914,-0.259673794312269,-0.0316495374275442,-0.185978710407569,-0.0938914231762192,0.0575032593604977,"B","A",0,0.626374,0.256556,0.626374,0.256556
11,13,-0.449043926900979,-0.699012501918077,-0.465700336433864,-0.388535749943852,-0.597527216036034,0.429484577817372,"B","B",1,0.492723,0.201854,0.384347,0.449996
11,14,-0.49449275872227,-0.509642369329367,-0.214915430341324,-0.465700336433864,-0.370016795914709,0.534704503026537,"B","A",0,0.298548,0.100582,0.259883,0.136273
11,15,0.300861798150314,0.323586214060959,0.0937429156187259,-0.0123583908050411,-0.371749766463305,0.391923385942423,"B","B",1,0.604697,0.587419,0.604697,0.587419
11,16,0.353885435275153,0.111491665561603,0.498856994691291,0.228780941976248,-0.569035776564953,0.778184165773246,"B","A",0,0.0392021,0.143549,0.0943785,0.0767735
12,1,-0.309714601642259,-0.218649971450354,-0.0991538689634707,-0.0991538689634707,0.584452529097523,-0.659532763063879,"B","B",1,0.120487,0.385517,0.255471,0.250391
12,2,-0.249004848180989,0.100076234221312,-0.0786833927903671,0.18743279745998,-0.0796574486103458,0.0469305113840175,"B","A",0,0.328229,0.287679,0.328229,0.287679
12,3,-0.188295094719719,-0.522198738756702,-0.385740535386921,-0.406211011560025,0.171679570843676,-0.53584473293929,"B","B",1,0.266716,0.0362828,0.411432,0.141686
12,4,-0.491843862026068,-0.507021300391385,-0.2629176783483,-0.385740535386921,0.0451501952911261,-0.567867639772851,"B","A",0,0.0950783,0,0.0950783,0
12,5,0.191140864413216,0.160785987682581,-0.0991538689634707,0.207903273633084,0.603101909741522,0.319253779772159,"B","B",1,0.271358,0.366995,0.274063,0.230144
12,6,-0.400779231834163,-0.157940217989084,0.0850804165944619,-0.344799583040714,-0.297419073522745,-0.19768882540871,"B","A",0,0.657687,0.350088,0.657687,0.350088
12,7,-0.431134108564798,-0.370424355103528,-0.365270059213818,-0.0786833927903671,-0.295134280292014,-0.28735231360444,"B","B",1,0.197328,0,0.197372,0.0283263
12,8,-0.157940217989084,0.616109138642104,0.555901368575845,0.085080416594462,-0.275111419956607,-0.366564988318864,"B","A",0,0.373328,0.284072,0.399673,0.489445
12,9,0.373270124797025,0.81341583739123,1.35424993932689,0.371667083017913,0.792235270754338,0.100704519586488,"B","B",1,0.341245,0.314137,0.296114,0.35299
12,10,0.0545439191253594,0.145608549317264,0.228373749806187,0.0236689880751511,0.352923560358925,-0.0105798823296762,"B","A",0,0.435783,0.220989,0.363511,0.208693
12,11,0.312560371335755,0.130431110951946,0.0441394642482547,0.0850804165944619,0.151601380757667,-0.570982379262608,"B","B",1,0.515179,0.308328,0.515179,0.308328
12,12,0.327737809701073,0.40362500152766,0.0850804165944619,0.105550892767566,0.677520424300866,-0.123917994400528,"B","A",0,0.449915,0.321129,0.358085,0.329735
12,13,-0.173117656354402,-0.400779231834163,-0.385740535386921,-0.0991538689634707,0.405779745639649,-0.0275107860138093,"B","B",1,0.392106,0.155063,0.437458,0.404088
12,14,-0.173117656354402,-0.0972304645278148,-0.426681487733129,-0.324329106867611,-0.127869189531735,-0.180312029028551,"B","A",0,0.239886,0.383241,0.257881,0.398987
12,15,-0.0213432727012277,-0.157940217989084,-0.508563392425543,-0.467622440079336,0.231949942705033,-0.571965296008592,"B","B",1,0.200621,0.142964,0.139466,0.27479
12,16,0.479512193354247,0.919657905948452,0.494489940056535,0.903899463518607,1.06378066794284,-0.371752966110581,"B","A",0,0.427352,0.0898702,0.427352,0.0898702
13,1,-0.216308647792961,-0.368967565794261,-0.398178290788736,-0.278786986523087,-0.441745901441544,-0.694807204732947,"B","B",1,0.41552,0.218233,0.498975,0.294729
13,2,-0.48948776421634,-0.208273967898155,-0.358381189366853,-0.404811141025716,-0.37427845065629,-0.0946524318669102,"B","A",0,0.226589,0.549861,0.226589,0.549861
13,3,0.125165247736263,0.0367837688934053,0.192145380302529,0.218676781250451,-0.0518897816847968,0.675760233172401,"B","B",1,0.685957,0.631264,0.685957,0.631264
13,4,-0.228360667635168,0.185425346947303,0.112551177458763,0.0263241243780163,-0.109593320622122,0.328010021234901,"B","A",0,0.440458,0.415376,0.482746,0.37554
13,5,0.233633426316134,0.731783579794061,0.709507698787008,0.523787892151554,-0.206742447729114,0.858796382023168,"B","B",1,0.290355,0.155662,0.39507,0.35861
13,6,-0.292638106793611,-0.0154416504228289,-0.278786986523087,-0.172661382731399,-0.198769184979939,-0.0657403755016563,"B","A",0,0.320538,0.242315,0.320538,0.242315
13,7,-0.115875149107895,0.0970438681044448,-0.0134729770438666,-0.0333715277548082,-0.0581262687321733,0.0309982876285443,"B","B",1,0.378982,0.068758,0.317738,0.288964
13,8,-0.364950225846858,0.0890091882096396,-0.0466372282287691,-0.0466372282287692,-0.251642075990399,-0.301836689552294,"B","A",0,0.623793,0.474472,0.59973,0.597169
13,9,0.0408011088408079,0.0086623892615869,-0.245622735338184,-0.0665357789397107,-0.237591380984853,0.587348857971359,"B","B",1,0.214931,0.256419,0.204427,0.214204
13,10,-0.421192985110495,-0.196221948055947,-0.132864281309516,-0.384912590314775,-0.245051563763039,-0.15068846089852,"B","A",0,0.367154,0.0915721,0.389405,0.0626397
13,11,0.703662200162242,0.39432702421224,0.576850694047398,0.616647795469281,-0.45067349293676,-0.0994035523982722,"B","B",1,0.462846,0.274529,0.377009,0.481377
13,12,-0.292638106793611,0.245685446158342,0.0528555253259384,0.0661212257998994,-0.335887241827007,1.2721874800492,"B","A",0,0.275905,0.31079,0.256112,0.324378
13,13,-0.473418404426729,-0.284603426898805,-0.484405343869482,-0.398178290788736,-0.28553100807425,-0.0130727164795921,"B","B",1,0.377938,0.118486,0.499397,0.418813
13,14,0.269789485842758,0.0930265281570422,0.278372433383275,0.178879679828568,-0.325943751989232,0.314785384982648,"B","A",0,0.157157,0.172181,0.166878,0.28483
13,15,-0.04758037000205,0.221581406473926,-0.126231431072535,0.0528555253259384,-0.306090122511796,-0.0200044268876592,"B","B",1,0.516408,0.461512,0.459975,0.518389
13,16,-0.00338963058062103,0.542968602266137,-0.112965730598574,0.377865186937983,-0.16231485304114,1.41419005822009,"B","A",0,0.414719,0.352056,0.380162,0.359955
14,1,-0.481925269602596,-0.380910365930436,-0.371589842494963,-0.440125144857146,0.0701760474519888,-0.327975555105475,"B","B",1,0.242196,0.688584,0.634325,0.403509
14,2,-0.374176039018959,-0.158677577851685,-0.165983935408413,-0.520082997613027,0.197896350126595,-0.301706196916998,"B","A",0,0.194121,0.229344,0.238959,0.0953231
14,3,-0.327035750638618,-0.232755173877935,-0.337322191313871,-0.165983935408413,0.544022491973309,-0.521374437651943,"B","B",1,0.0855113,0.392467,0.0551967,0.413338
14,4,0.110695498607409,0.164570113899227,0.176692576402504,0.222382777977293,0.737188076489684,-0.436842784748229,"B","A",0,0.0989097,0.142684,0.166025,0.179488
14,5,0.588832709322299,0.124164152430363,1.11334170868568,0.142424925221412,0.317933371010137,-0.383912646120785,"B","B",1,0.133265,0.236356,0.155318,0.276262
14,6,-0.0105223857991833,0.077023864050022,-0.25736433855799,-0.165983935408413,0.52019757870014,-0.452546334373825,"B","A",0,0.338589,0.391504,0.17364,0.430136
14,7,-0.636814788566575,-0.515596904159983,-0.291631989739082,-0.508660447219329,-0.581433127198896,-0.471510872020055,"B","B",1,-1.19209e-07,0.286571,0.155986,0.241991
14,8,1.20839078517821,0.474349151827184,1.04480640632349,0.656439692937787,0.176349980947335,0.0658755870972737,"B","A",0,0.400205,0.307194,0.389594,0.401637
14,9,1.01309530474537,0.56189540167639,0.873468150418034,0.405143584276448,0.553250725163656,0.0748497846548528,"B","B",1,0.0141965,0.229817,0.234074,0.303858
14,10,-0.212552193143503,-0.205817866232026,0.142424925221412,-0.360167292101265,0.289084773488964,-0.39466509310774,"B","A",0,0.223767,0.500686,0.226966,0.317518
14,11,-0.259692481523845,-0.205817866232026,-0.0174907802903488,-0.485815346431935,-0.171414431510699,-0.343134742660854,"B","B",1,0.265782,0.402028,0.255002,0.266757
14,12,-0.199083539320549,0.0635552102270673,0.0853121732529262,-0.531505548006724,0.580528449282202,-0.401329640167398,"B","A",0,0.359791,0.397045,0.41666,0.366157
14,13,-0.165411904763162,-0.333770077550095,-0.0403358810777433,-0.291631989739082,0.279628426669193,-0.183662578090585,"B","B",1,0.457171,0.416772,0.425682,0.466559
14,14,0.184773094633659,-0.14520892402873,-0.108871183439927,0.0510445220718345,0.591234236663139,-0.340630677137856,"B","A",0,0.0758309,0.28345,0.149466,0.240605
14,15,0.103961171695931,-0.306832769904186,0.519369088213421,-0.38301239288866,0.317974846215487,-0.386147122809009,"B","B",1,0.0706188,0,0.469555,0.4419
14,16,0.130898479341841,0.346396940509115,0.0853121732529262,-0.0746035322588349,0.467371128086071,-0.0852756143996775,"B","A",0,0.430847,0.25978,0.343465,0.246564
15,1,-0.104666943106307,-0.341418781151342,-0.265865425692848,-0.32171461796093,0.557803143254259,-0.0564164212957621,"B","B",1,0.360606,0.286083,0.409741,0.215113
15,2,-0.139483389877636,-0.243932730191622,-0.303098220538236,-0.0145440604864797,0.434239793079775,-0.909935704920838,"B","A",0,0.193753,0.40521,0.194085,0.332745
15,3,-0.306602334380013,-0.334455491797076,-0.32171461796093,-0.200708034713419,0.604768131920438,-0.656523231575742,"B","B",1,0.097225,0.347339,0.116304,0.348678
15,4,-0.0350340495636495,0.334020286212435,0.0226887343589082,0.0413051317816022,0.457934707467248,-0.3610050721224,"B","A",0,0.476456,0.260091,0.252771,0.448017
15,5,0.577735413611735,0.0833418694588681,0.404324881524135,0.506715067348952,0.788410695724408,-0.733199118651341,"B","B",1,0.20465,0.0959567,0.300475,0.202164
15,6,-0.466757989528125,-0.0141441815008523,-0.200708034713419,-0.284481823115542,0.205120731501654,-0.789919924705687,"B","A",0,0.157191,0.276474,0.266882,0.298779
15,7,-0.341418781151342,-0.348382070505608,-0.200708034713419,-0.237940829558807,-0.0512470164686561,-0.682776489683888,"B","B",1,0.292848,0.440387,0.142168,0.166222
15,8,0.159938052355791,0.222607656544183,0.125078920183725,0.218160907297195,0.576827917467994,-0.561095460283281,"B","A",0,0.444481,0.120975,0.463198,0.270884
15,9,0.431506337172155,-0.00718089214658654,0.190236311163154,0.0971543240496841,0.209291607022025,-0.697462933151899,"B","B",1,0.264131,0.238447,0.191225,0.355236
15,10,-0.0837770750435097,0.19475449912712,0.246085503431236,0.153003516317766,1.76797414767735,-0.741131534696774,"B","A",0,0.321293,0.499799,0.343999,0.414672
15,11,0.104231737521665,0.0763785801046023,0.274010099565277,-0.0703932527545617,1.28536508718684,-0.64961725404127,"B","B",1,0.369793,0.211317,0.378331,0.269252
15,12,0.605588571028798,0.0415621333332736,0.581180657039727,0.283318298276624,0.46149778254004,-0.398884064301824,"B","A",0,0.347258,0.12274,0.441751,0.247792
15,13,-0.0907403643977754,-0.285712466317216,-0.0797014514659087,-0.340331015383624,0.198456633737137,-0.57572608534284,"B","B",1,0.112271,0.329248,0.178212,0.298697
15,14,0.0694152907503366,0.104231737521665,0.0878461253383371,-0.0797014514659086,0.709229182313895,-0.172971460186948,"B","A",0,0.266647,0.50353,0.497554,0.381835
15,15,0.299203839441106,-0.0768137856892439,0.0878461253383371,-0.163475239868032,0.46020465607759,-0.561864513910828,"B","B",1,0.415454,0.188824,0.371186,0.271125
15,16,-0.118593521814838,0.0345988439790079,-0.116934246311297,-0.116934246311297,0.193451583112692,-0.310799514743368,"B","A",0,0.387405,0.314439,0,0.378555
16,1,-0.143894845381682,0.00032191240577559,-0.164663026766942,-0.296200011438332,-0.166136926907249,0.304665061581991,"B","B",1,0.451364,0.532139,0.467933,0.438288
16,2,-0.179949034828547,0.180592859640098,-0.00217616334934289,-0.133713148020733,0.71947981699066,-0.389123666580612,"B","A",0,0.194085,0.179026,0.401034,0.43286
16,3,-0.231455019752639,-0.458081353418644,-0.203350375199704,-0.25751266300557,0.219314072136499,-0.420330218808235,"B","B",1,0.204625,0.407502,0.333765,0.550585
16,4,-0.210852625783002,-0.216003224275411,-0.00991363303589526,-0.373574708303856,-0.261143603987541,-0.336312794613003,"B","A",0,0.534579,0.351049,0.449113,0.483812
16,5,0.618393731494881,0.36601440536683,0.562659123768978,0.0829360032027329,0.255545408197383,0.00182477233446492,"B","B",1,0.46847,0.468624,0.502552,0.53365
16,6,-0.169647837843728,0.10333388225396,-0.0950257995879711,-0.350362299244199,0.0949098775457101,-0.623282532010906,"B","A",0,0.827053,0.265332,0.184041,0.62724
16,7,0.201195253609735,0.118785677731187,0.616821411574845,0.508496835963112,-0.231796728195408,0.788459464260482,"B","B",1,0.144004,0.323893,0.141428,0.292494
16,8,-0.205702027290593,-0.0511840725183165,0.160310700068256,-0.327149890184541,-0.231490064456424,-0.234556701846265,"B","A",0,0.272435,0.286254,0.327541,0.387289
16,9,0.582339542048016,0.94803203500907,0.748358396246235,-0.0795508602148664,0.309585748549726,0.033194503432373,"B","B",1,0.507427,0.316856,0.504336,0.352386
16,10,-0.138744246889273,-0.061485269503135,0.0287737153968665,-0.071813390528314,0.232058904591524,-0.144245637429866,"B","A",0,0.548958,0.378321,0.45439,0.530271
16,11,0.185743458132507,-0.0666358679955442,0.00556130633720944,-0.0718133905283141,0.565723119750142,-0.940344703832417,"B","B",1,0.129443,0.221234,0.129364,0.293578
16,12,-0.272659807691913,-0.221153822767821,-0.0640759208417617,-0.133713148020733,0.804279374391741,-0.0852058341034442,"B","A",0,0.266855,0.426237,0.32074,0.479858
16,13,-0.200551428798184,-0.385972974524915,-0.172400496453495,-0.474161814229036,-0.272341050603655,0.146125535384842,"B","B",1,0.0967746,0.218256,0.393743,0.406695
16,14,-0.169647837843728,-0.107840655934818,0.322797563485856,-0.0176511027224476,0.81183343071442,-0.136086693915612,"B","A",0,0.218534,0.337784,0.222976,0.417546
